URI_1,URI_2,relationship_id
CHEBI_50860,CHEBI_80199,44818723
CHEBI_80200,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80200,44818723
CHEBI_80201,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80201,44818723
CHEBI_80209,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80209,44818723
CHEBI_80210,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80210,44818723
CHEBI_80211,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80211,44818723
CHEBI_80218,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80218,44818723
CHEBI_80219,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80219,44818723
CHEBI_80221,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80221,44818723
CHEBI_80222,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80222,44818723
CHEBI_80224,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80224,44818723
CHEBI_80229,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80229,44818723
CHEBI_80230,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80230,44818723
CHEBI_80231,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80231,44818723
CHEBI_80232,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80232,44818723
CHEBI_80233,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80233,44818723
CHEBI_80234,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80234,44818723
CHEBI_80235,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80235,44818723
CHEBI_80236,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80236,44818723
CHEBI_80237,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80237,44818723
CHEBI_80239,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80239,44818723
CHEBI_80240,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80240,44818723
CHEBI_80241,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80241,44818723
CHEBI_80242,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80242,44818723
CHEBI_80243,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80243,44818723
CHEBI_80244,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80244,44818723
CHEBI_80245,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80245,44818723
CHEBI_80246,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80246,44818723
CHEBI_80247,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80247,44818723
CHEBI_80248,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80248,44818723
CHEBI_80250,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80250,44818723
CHEBI_80251,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80251,44818723
CHEBI_80252,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80252,44818723
CHEBI_80253,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80253,44818723
CHEBI_80254,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80254,44818723
CHEBI_80255,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80255,44818723
CHEBI_80256,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80256,44818723
CHEBI_80257,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80257,44818723
CHEBI_80258,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80258,44818723
CHEBI_80259,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80259,44818723
CHEBI_80260,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80260,44818723
CHEBI_80261,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80261,44818723
CHEBI_80262,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80262,44818723
CHEBI_80263,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80263,44818723
CHEBI_80264,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80264,44818723
CHEBI_80265,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80265,44818723
CHEBI_80266,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80266,44818723
CHEBI_80267,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80267,44818723
CHEBI_80268,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80268,44818723
CHEBI_80269,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80269,44818723
CHEBI_8027,CHEBI_50860,44818821
CHEBI_50860,CHEBI_8027,44818723
CHEBI_80270,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80270,44818723
CHEBI_80271,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80271,44818723
CHEBI_80272,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80272,44818723
CHEBI_80274,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80274,44818723
CHEBI_80275,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80275,44818723
CHEBI_80285,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80285,44818723
CHEBI_80286,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80286,44818723
CHEBI_80287,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80287,44818723
CHEBI_80288,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80288,44818723
CHEBI_80289,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80289,44818723
CHEBI_80290,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80290,44818723
CHEBI_80292,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80292,44818723
CHEBI_80293,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80293,44818723
CHEBI_80294,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80294,44818723
CHEBI_80295,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80295,44818723
CHEBI_80296,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80296,44818723
CHEBI_80297,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80297,44818723
CHEBI_80298,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80298,44818723
CHEBI_80299,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80299,44818723
CHEBI_80300,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80300,44818723
CHEBI_80301,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80301,44818723
CHEBI_80302,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80302,44818723
CHEBI_80303,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80303,44818723
CHEBI_80305,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80305,44818723
CHEBI_80306,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80306,44818723
CHEBI_80307,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80307,44818723
CHEBI_80308,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80308,44818723
CHEBI_80309,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80309,44818723
CHEBI_80310,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80310,44818723
CHEBI_80313,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80313,44818723
CHEBI_80314,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80314,44818723
CHEBI_80315,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80315,44818723
CHEBI_80316,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80316,44818723
CHEBI_80317,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80317,44818723
CHEBI_80318,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80318,44818723
CHEBI_80319,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80319,44818723
CHEBI_80320,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80320,44818723
CHEBI_80321,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80321,44818723
CHEBI_80322,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80322,44818723
CHEBI_80323,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80323,44818723
CHEBI_80324,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80324,44818723
CHEBI_80325,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80325,44818723
CHEBI_80326,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80326,44818723
CHEBI_80327,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80327,44818723
CHEBI_80328,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80328,44818723
CHEBI_80329,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80329,44818723
CHEBI_80331,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80331,44818723
CHEBI_80332,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80332,44818723
CHEBI_80333,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80333,44818723
CHEBI_80334,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80334,44818723
CHEBI_80335,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80335,44818723
CHEBI_80336,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80336,44818723
CHEBI_80337,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80337,44818723
CHEBI_80338,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80338,44818723
CHEBI_80339,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80339,44818723
CHEBI_80340,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80340,44818723
CHEBI_80341,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80341,44818723
CHEBI_80342,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80342,44818723
CHEBI_80343,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80343,44818723
CHEBI_80344,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80344,44818723
CHEBI_80345,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80345,44818723
CHEBI_80346,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80346,44818723
CHEBI_80347,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80347,44818723
CHEBI_80348,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80348,44818723
CHEBI_80349,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80349,44818723
CHEBI_80356,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80356,44818723
CHEBI_80357,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80357,44818723
CHEBI_80358,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80358,44818723
CHEBI_80360,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80360,44818723
CHEBI_80361,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80361,44818723
CHEBI_80362,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80362,44818723
CHEBI_80363,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80363,44818723
CHEBI_80386,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80386,44818723
CHEBI_80387,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80387,44818723
CHEBI_80388,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80388,44818723
CHEBI_80398,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80398,44818723
CHEBI_80399,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80399,44818723
CHEBI_80400,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80400,44818723
CHEBI_80403,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80403,44818723
CHEBI_80404,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80404,44818723
CHEBI_80501,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80501,44818723
CHEBI_80503,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80503,44818723
CHEBI_80504,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80504,44818723
CHEBI_80505,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80505,44818723
CHEBI_80506,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80506,44818723
CHEBI_80509,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80509,44818723
CHEBI_80527,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80527,44818723
CHEBI_80542,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80542,44818723
CHEBI_80547,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80547,44818723
CHEBI_8061,CHEBI_50860,44818821
CHEBI_50860,CHEBI_8061,44818723
CHEBI_80649,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80649,44818723
CHEBI_80650,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80650,44818723
CHEBI_80655,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80655,44818723
CHEBI_80660,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80660,44818723
CHEBI_8068,CHEBI_50860,44818821
CHEBI_50860,CHEBI_8068,44818723
CHEBI_80681,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80681,44818723
CHEBI_80689,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80689,44818723
CHEBI_80690,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80690,44818723
CHEBI_80691,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80691,44818723
CHEBI_80692,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80692,44818723
CHEBI_80693,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80693,44818723
CHEBI_80694,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80694,44818723
CHEBI_80696,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80696,44818723
CHEBI_80697,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80697,44818723
CHEBI_80727,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80727,44818723
CHEBI_80757,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80757,44818723
CHEBI_80760,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80760,44818723
CHEBI_8078,CHEBI_50860,44818821
CHEBI_50860,CHEBI_8078,44818723
CHEBI_80781,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80781,44818723
CHEBI_80808,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80808,44818723
CHEBI_80867,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80867,44818723
CHEBI_80869,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80869,44818723
CHEBI_80884,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80884,44818723
CHEBI_80958,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80958,44818723
CHEBI_80991,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80991,44818723
CHEBI_80993,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80993,44818723
CHEBI_80994,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80994,44818723
CHEBI_80995,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80995,44818723
CHEBI_80996,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80996,44818723
CHEBI_80997,CHEBI_50860,44818821
CHEBI_50860,CHEBI_80997,44818723
CHEBI_81045,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81045,44818723
CHEBI_81047,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81047,44818723
CHEBI_81055,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81055,44818723
CHEBI_81096,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81096,44818723
CHEBI_81288,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81288,44818723
CHEBI_81291,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81291,44818723
CHEBI_81303,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81303,44818723
CHEBI_81304,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81304,44818723
CHEBI_81351,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81351,44818723
CHEBI_81393,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81393,44818723
CHEBI_81451,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81451,44818723
CHEBI_81452,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81452,44818723
CHEBI_81453,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81453,44818723
CHEBI_81454,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81454,44818723
CHEBI_81472,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81472,44818723
CHEBI_81473,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81473,44818723
CHEBI_81476,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81476,44818723
CHEBI_81490,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81490,44818723
CHEBI_81491,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81491,44818723
CHEBI_81492,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81492,44818723
CHEBI_81493,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81493,44818723
CHEBI_81550,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81550,44818723
CHEBI_81553,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81553,44818723
CHEBI_81557,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81557,44818723
CHEBI_81558,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81558,44818723
CHEBI_81568,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81568,44818723
CHEBI_81569,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81569,44818723
CHEBI_81570,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81570,44818723
CHEBI_81571,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81571,44818723
CHEBI_81572,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81572,44818723
CHEBI_81573,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81573,44818723
CHEBI_81576,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81576,44818723
CHEBI_81577,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81577,44818723
CHEBI_81578,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81578,44818723
CHEBI_81579,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81579,44818723
CHEBI_81580,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81580,44818723
CHEBI_81586,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81586,44818723
CHEBI_81587,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81587,44818723
CHEBI_81588,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81588,44818723
CHEBI_81596,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81596,44818723
CHEBI_81597,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81597,44818723
CHEBI_81638,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81638,44818723
CHEBI_81639,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81639,44818723
CHEBI_81640,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81640,44818723
CHEBI_81641,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81641,44818723
CHEBI_81642,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81642,44818723
CHEBI_81643,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81643,44818723
CHEBI_81644,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81644,44818723
CHEBI_81645,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81645,44818723
CHEBI_81664,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81664,44818723
CHEBI_81673,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81673,44818723
CHEBI_81674,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81674,44818723
CHEBI_81675,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81675,44818723
CHEBI_81676,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81676,44818723
CHEBI_81677,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81677,44818723
CHEBI_81678,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81678,44818723
CHEBI_81679,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81679,44818723
CHEBI_81680,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81680,44818723
CHEBI_81681,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81681,44818723
CHEBI_81682,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81682,44818723
CHEBI_81683,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81683,44818723
CHEBI_81686,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81686,44818723
CHEBI_81690,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81690,44818723
CHEBI_81692,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81692,44818723
CHEBI_81699,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81699,44818723
CHEBI_81701,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81701,44818723
CHEBI_81703,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81703,44818723
CHEBI_81707,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81707,44818723
CHEBI_81708,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81708,44818723
CHEBI_81709,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81709,44818723
CHEBI_81710,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81710,44818723
CHEBI_81714,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81714,44818723
CHEBI_81717,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81717,44818723
CHEBI_81718,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81718,44818723
CHEBI_81719,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81719,44818723
CHEBI_81720,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81720,44818723
CHEBI_81721,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81721,44818723
CHEBI_81722,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81722,44818723
CHEBI_81725,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81725,44818723
CHEBI_81735,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81735,44818723
CHEBI_81737,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81737,44818723
CHEBI_81741,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81741,44818723
CHEBI_81757,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81757,44818723
CHEBI_81811,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81811,44818723
CHEBI_81834,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81834,44818723
CHEBI_81835,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81835,44818723
CHEBI_81836,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81836,44818723
CHEBI_81851,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81851,44818723
CHEBI_81854,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81854,44818723
CHEBI_81860,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81860,44818723
CHEBI_81864,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81864,44818723
CHEBI_81867,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81867,44818723
CHEBI_81868,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81868,44818723
CHEBI_81869,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81869,44818723
CHEBI_81881,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81881,44818723
CHEBI_81882,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81882,44818723
CHEBI_81884,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81884,44818723
CHEBI_81887,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81887,44818723
CHEBI_81903,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81903,44818723
CHEBI_81907,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81907,44818723
CHEBI_81916,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81916,44818723
CHEBI_81950,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81950,44818723
CHEBI_81967,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81967,44818723
CHEBI_81973,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81973,44818723
CHEBI_81976,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81976,44818723
CHEBI_81983,CHEBI_50860,44818821
CHEBI_50860,CHEBI_81983,44818723
CHEBI_82014,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82014,44818723
CHEBI_82028,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82028,44818723
CHEBI_82041,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82041,44818723
CHEBI_82078,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82078,44818723
CHEBI_82088,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82088,44818723
CHEBI_82128,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82128,44818723
CHEBI_82129,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82129,44818723
CHEBI_82131,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82131,44818723
CHEBI_82132,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82132,44818723
CHEBI_82182,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82182,44818723
CHEBI_82202,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82202,44818723
CHEBI_82210,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82210,44818723
CHEBI_82272,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82272,44818723
CHEBI_82278,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82278,44818723
CHEBI_82281,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82281,44818723
CHEBI_82283,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82283,44818723
CHEBI_82289,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82289,44818723
CHEBI_82293,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82293,44818723
CHEBI_82295,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82295,44818723
CHEBI_82302,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82302,44818723
CHEBI_82303,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82303,44818723
CHEBI_82365,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82365,44818723
CHEBI_82368,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82368,44818723
CHEBI_82371,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82371,44818723
CHEBI_82375,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82375,44818723
CHEBI_82390,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82390,44818723
CHEBI_82411,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82411,44818723
CHEBI_82414,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82414,44818723
CHEBI_82424,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82424,44818723
CHEBI_82425,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82425,44818723
CHEBI_82426,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82426,44818723
CHEBI_82431,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82431,44818723
CHEBI_82435,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82435,44818723
CHEBI_82461,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82461,44818723
CHEBI_82466,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82466,44818723
CHEBI_82471,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82471,44818723
CHEBI_82477,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82477,44818723
CHEBI_82478,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82478,44818723
CHEBI_82481,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82481,44818723
CHEBI_82522,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82522,44818723
CHEBI_82523,CHEBI_50860,44818821
CHEBI_50860,CHEBI_82523,44818723
